,BAD_1_1,BAD_14_2,BAD_18_1,BAD_3_1,BAD_8_1,FOUM_14_2,FOUM_17_2,FOUM_3_1,FOUM_7_2,FOUM_8_2,HS_16_2,HS_18_2,HS_3_1,HS_7_1,HS_FA_2_2,IR_10_2,IR_13_1,IR_17_1,IR_4_2,IR_7_1,NI_13_2,NI_16_2,NI_19_1,NI_3_1,NI_7_2,TE_1_10_1_2,TE_11_20_1_2,TE_21_30_1_1,TE_6_43_1,TE_FA_1_1
d63f697bc9b820de25bbcba541206fdec01483d0,0,0,42,0,41,106,35,0,0,155,145,84,71,102,0,0,0,162,0,44,85,135,0,0,0,0,0,0,151,0
88cb3d6d5cd1b14f26273f49d4336e1bd9957865,0,0,0,0,111,0,0,0,0,177,0,48,168,35,0,0,0,131,0,0,0,149,59,0,198,0,63,0,214,0
d4118f487f4e098d6042c7508cc33e7ab41ef8e3,0,0,0,0,0,0,126,0,0,0,0,74,138,0,0,12,0,102,0,0,0,157,87,0,140,101,0,195,129,78
3b921890a35c09b2b24c0b221cea6ec4444cebb8,0,0,0,0,0,0,0,0,0,0,0,67,0,0,119,485,327,19,117,93,0,0,0,63,0,0,0,0,41,0
71cac7c7d9bde7760172417bd00c9e11458aeda3,184,113,0,130,0,96,112,175,306,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
7c95792422df5ac1e73976bbdd257fd75cee1318,0,0,0,0,0,0,0,105,0,89,0,0,102,0,0,0,0,0,0,132,0,197,0,0,0,0,0,127,565,0
bd1c5e568089068ad1e0bf43d4e8156a889ab3e9,807,0,0,0,0,0,95,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f770262a1331f6d6842cc358e1546fcf040920e6,0,0,0,0,0,0,0,0,0,0,94,64,98,0,0,55,45,0,88,0,0,231,81,115,42,0,96,106,197,0
14e1b7abf1895d6f1d14cd1ff42e489bf104256a,1159,24,0,42,0,17,0,34,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f52c9cbaa1274fe145215ec9cc6c7cb63615bc33,0,0,0,0,0,0,44,0,0,0,0,49,102,0,0,0,0,55,0,0,0,267,308,89,22,52,26,274,0,0
9244afcb00d1a39bfd734af5851c78fb2ef352f8,166,0,0,89,69,85,100,118,115,88,0,0,45,0,0,0,0,57,0,0,0,64,35,0,42,39,0,90,85,0
959e2cf355780f744a78ae9994f23bd38fa98abb,0,0,0,0,0,0,0,0,0,0,0,0,77,185,147,165,123,0,169,216,117,0,0,84,0,0,0,0,0,0
dd47b85f72bdad7549138d215d73317dc419a68b,0,0,77,0,0,0,0,0,0,0,111,75,0,139,165,137,0,25,52,129,0,0,34,222,0,0,0,0,115,0
927b9d6a7fb0d28ed25491a8e6d15e3ccd8be8a4,0,0,0,0,0,61,0,0,0,0,125,197,52,104,37,125,141,0,86,212,0,73,0,65,0,0,0,0,0,0
d6731ffa9154d7d11209908852d252a1b53b461a,0,0,0,0,0,0,96,0,0,0,119,0,150,0,0,0,0,33,0,0,0,162,194,130,111,93,0,189,0,0
81300deda307a8afe555b6a95ef23d42f90a015e,0,0,0,0,42,0,149,0,0,0,0,69,0,0,0,0,0,0,0,0,0,100,163,0,341,0,155,154,0,97
d67298f0632e7da5cd22437be60d4605bc50fc88,0,0,0,0,0,0,71,0,0,90,74,53,59,113,17,0,0,0,0,0,58,68,98,115,56,50,19,258,70,0
71db5da1abc323cb0f06d9e62a2cac2e89db33ef,0,0,0,0,0,0,0,0,0,0,27,0,78,0,0,0,0,63,0,0,24,0,67,0,232,165,165,269,58,121
4a4396a08e8cf747d38ee2ecf17ffe088e2800da,0,0,0,0,0,0,56,0,0,0,0,0,110,0,0,0,0,122,0,0,0,180,136,0,188,73,134,162,0,105
b4a74ae86a4447eb2955b565be766d8a49fa5360,0,215,0,147,172,0,0,69,0,160,0,0,0,0,0,0,0,92,0,0,169,0,0,0,0,236,0,0,0,0
8d1c752464ca0adb0f8c4189c1447ef81af5f511,0,0,122,0,24,73,0,58,45,93,114,0,91,95,0,0,0,0,0,26,0,0,80,228,0,0,0,0,188,0
4d179db38d524e658b9cbfa522f0f3e755ec2b21,0,0,35,0,0,0,0,0,0,0,0,152,100,0,0,85,148,182,0,117,0,127,34,89,22,0,0,0,144,0
dba6faec069b5cb247f308b506dbb9368b727864,0,0,41,0,0,0,13,0,0,0,15,0,54,0,0,0,85,65,233,632,88,0,0,0,0,0,0,0,0,0
e15a7a21aa40dd416d80559a6e98220523df5719,0,0,0,0,0,101,154,0,0,141,0,0,0,84,0,0,0,59,0,0,0,0,37,0,0,160,230,259,0,0
609154d776422e0c2b908420ea1cc2cc1bf36ffb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,159,147,0,214,373,0,0,0,175,0,0,0,0,0,0
5c3f344dbebf566f74788ca43f8a7bcdd2e82f22,0,114,0,137,99,61,99,165,249,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0
a9acf768103e11c0e89fc65e887742266e38c361,156,172,529,69,25,0,0,98,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff033a2fe1c42024c82904d4f5fec5adbe61de54,220,153,0,46,61,51,24,66,41,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,84,100,123,71,109
93c69c65a8aa34ea344b8ca7543d5a620877f9ad,0,0,0,0,0,0,0,0,0,0,0,0,0,109,245,231,240,0,75,145,0,0,0,153,0,0,0,0,0,0
e2bdd3dd2f55b24f27663b37b70c84b71a20461d,0,0,0,0,13,0,0,0,0,0,99,18,38,36,0,159,213,55,121,137,95,110,0,0,89,0,0,0,11,0
f50bc9365c77729404b90b0ff14037b22700f024,0,0,0,0,0,0,0,0,0,0,129,0,104,308,0,0,0,0,0,0,0,153,253,165,0,0,0,0,77,0
4c0fa4ca2db3ae784a2749ff6ac7e7fd393b3ea9,0,62,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,112,0,0,163,165,213,114,0,0,0,120,119,0
3263ba2e72fbc0126eab7970d38f528779aa87c3,0,0,0,0,0,0,0,0,0,0,0,95,0,0,337,254,115,0,107,198,0,0,36,0,0,0,0,0,42,0
a4f0d8cde0dd0fbdf603384b14a34c98733184fa,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,199,110,204,225,0,280
a2610314b68f5ece3d270cc362b8ef6467a7ed15,0,0,0,39,0,0,0,0,88,123,0,0,89,0,0,0,0,0,0,0,0,110,271,0,0,100,0,168,120,70
26cb69df078811abf596f8127f346bfd2659d3fd,13,45,0,0,136,0,82,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,130,76,306,56,111
053b11996ebf16006deb616bd3d1442f22233228,0,112,0,131,245,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,133,375,75,0,51
bfe22242a6140ef4260e7169bab3e315728d9a29,166,66,0,0,128,133,123,91,302,95,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,27,0
7c13fcf2adab93f25d63cbe0a7336855eaca189c,0,0,0,85,112,59,109,73,210,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,128,0,66
94d5a5cc32146b8479c944b20252a483e0df7dbc,47,143,0,159,92,49,44,74,70,0,0,31,34,0,0,0,0,0,0,0,17,0,0,0,0,147,105,0,42,101
7c848cfd7fcc04849058f3e5a974e490a825abfb,291,69,0,368,0,62,0,67,101,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
01670f5512850b51c70d493dca76ee69c419ae5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,402,74,155,309,0,145
90b4cc98eb8713bca5a2f4cf3a26cdbbdb3dd173,0,0,0,0,0,0,0,0,0,0,137,265,105,105,0,0,69,34,0,0,0,202,82,133,0,0,0,0,0,0
1805cc033f9af8e565128c14fb0afbad217b3c4b,218,0,0,0,0,0,0,0,138,0,140,0,138,154,0,0,0,107,0,0,0,0,0,74,0,0,0,154,0,0
216d788bebcaf591f8aee807cef952ab42fed071,0,0,0,0,0,0,0,0,0,0,60,94,136,80,0,0,0,98,0,0,0,92,99,0,91,0,80,153,135,0
583b3733a187a866f09c7dc23327005af23cdddd,0,0,0,52,0,113,0,0,27,105,47,0,94,48,0,50,0,94,0,0,0,0,176,58,0,0,0,94,152,0
a161133669e3c6f837a2297f1c01f013ba5d0e8c,0,0,0,0,0,0,0,0,0,0,163,0,96,156,0,100,0,0,0,0,0,90,89,196,0,0,0,0,215,0
b1c378278bd7d0bdf3d00db34cef1335c30c98f3,0,0,0,0,0,0,0,0,0,0,154,114,0,188,0,112,53,91,84,0,0,108,0,199,0,0,0,0,0,0
9991b83a45b4d9c196ff6aab02668cfa5c75db5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,247,0,0,0,0,151,353,114,0,184
85a69a0373f92d829cd9ecbfc8cb5dafc4458f1d,42,33,86,0,49,18,0,80,63,0,115,0,27,84,60,138,141,49,0,0,0,21,0,0,0,0,0,0,87,0
9614cbb17d9e6d99e2642d30a1884529c1d4586b,91,88,0,77,97,154,74,111,160,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54,0,55,0,35
9d1bd2326531ae9b01b73b3ac07777da8b226eea,0,42,0,0,0,0,0,193,0,102,117,0,0,0,0,180,65,0,0,0,63,0,137,187,0,0,0,0,0,0
7479d8c71af6a34b7e77d246bf23d85b6ca12f34,0,0,0,65,61,55,0,0,142,140,0,0,35,0,42,63,0,41,148,63,0,0,57,0,19,68,0,0,83,0
ad101a8af71dfc8336d5c731adf3c91fb127afea,0,0,0,0,0,0,0,0,0,0,219,56,0,236,0,0,0,0,0,0,0,0,0,358,0,0,0,0,213,0
622f2a97199a2da72657c2650eeac16895dca534,0,0,0,0,60,0,122,21,144,189,0,34,91,0,0,0,0,75,0,0,0,0,14,0,0,0,84,144,0,103
a27440dca708184d3dc4e99d673796024375120b,57,343,0,185,189,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,121,82,0,0,0
8c25fd63e401d3ffbaeff9c3e24a06a15faafaf6,0,0,0,0,0,619,23,285,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c68a8b7c75351c2be2e8d3db94f96831d21d8bf6,0,0,0,0,50,0,30,0,102,198,0,0,47,74,0,0,0,94,0,140,63,0,0,0,31,0,0,28,135,52
ca95580638d0a6743481a6bf2839f4f47454c584,0,0,25,0,0,0,0,0,0,0,152,0,0,0,85,120,171,92,0,0,0,0,0,218,0,0,0,0,180,0
d4e7c155baff45402e556f536c8b5d85454b703c,0,0,0,0,0,0,0,0,0,0,129,75,0,63,0,167,116,0,0,187,0,0,0,303,0,0,0,0,0,0
030d98f9330a6c36cad93dd411a15302b14762df,50,0,0,0,0,0,0,0,89,0,0,0,0,75,175,80,0,0,0,64,59,0,0,0,0,69,170,0,0,208
08497fc0b46cdf2c01b37343425985581ca03c6f,18,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,344,128,0,97
4ddf44aa3269e93b14b354fb786b22dfc056e2e6,0,0,0,0,0,59,0,56,0,59,130,0,0,117,0,87,69,38,82,102,0,0,42,170,0,0,0,0,28,0
a4f2c599e2348a3ddc6c20e65e37ff999cbf90ff,0,0,0,0,0,0,0,0,0,0,80,59,0,97,0,0,327,0,0,345,0,0,0,129,0,0,0,0,0,0
0bb03dc12ecd8ff2f9317c67c1e51c8ee6ecc6d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,167,59,195,573,0,0,0,0,0,0,0,0,0,0
04b3c7237a43581488ba2cf392dee4d0eb05e20b,81,42,0,36,130,52,0,41,73,90,0,0,0,0,0,0,0,0,0,0,0,115,76,0,0,0,83,216,0,0
3d77f22f45f8adb4068d65cd09f35d33f59b01fb,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,105,0,0,0,0,0,29,93,0,152,161,0,104,173,95
7ee49aeed5f98342aabef78b9dc4525affed789d,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,147,288,218,0,232
0e7c35e2798042024c3d0e4e8a0d18ec73ee578f,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,179,509,81,79,72,0,60,0,0,0,0,0,0,0,0
e12f8452cea23c3a501b31dbaba2d906251f6fb5,0,0,0,0,0,0,0,0,0,0,77,121,0,94,157,225,151,0,0,76,0,0,0,109,0,0,0,0,0,0
0da8ffd23da1dba90b0774d2f90ef0037ff7703a,0,26,62,37,56,0,0,0,0,0,0,0,79,55,0,0,0,68,0,0,88,109,105,52,89,0,0,97,85,0
f3a2efa99398b1450d1f471a8a18b5d20c14d3e5,121,58,0,0,54,35,103,85,235,132,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,55,0,54,0,0
7b5235181664b970267828ed833e4b702cd40968,0,0,0,0,0,0,0,0,0,0,0,0,34,104,225,139,0,0,0,0,138,0,28,0,0,98,0,0,241,0
e0449c032c084bb0e0d6153a30bc71a7d5c6ec13,20,60,0,44,138,0,119,147,145,165,0,0,20,44,0,0,0,0,0,0,0,7,0,0,0,0,0,0,94,0
3255b9609ccc8962b1cdc4ba2ddbdd18a5b8290f,0,0,0,0,0,0,0,0,0,0,87,167,0,89,130,219,107,0,0,106,0,0,0,98,0,0,0,0,0,0
fe7becef353b2b2d4c5f84345b32d47b5de2803b,0,0,0,0,0,53,0,0,0,0,44,168,0,48,148,34,58,0,187,91,0,0,0,171,0,0,0,0,0,0
26b0407f200b6115fbbcae880ddd6608f52ffea2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,108,147,315,0,38,0,90,125,90,0
7b2c7a882538fa673a1609deb13c199f09142371,0,117,146,185,184,0,0,0,0,0,100,0,125,0,0,0,0,0,0,0,0,0,0,0,0,68,65,0,0,0
41fec22b5e77892604f01227a0c0739e285e7dc6,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,253,282,0,0,212,0,0,0,0
4fd954431e882af9f655cb6eb9058b83f662ee5b,181,189,0,137,0,91,0,116,91,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,23,0,0
f9a9631db2b89e127135de00de54c6e00a191a8a,0,0,0,0,0,0,0,0,0,0,72,0,0,60,0,71,114,0,72,149,0,0,0,328,0,0,0,0,119,0
4c66f295b0420fb32af4fb6b10c8596d8fcf4912,0,104,61,61,35,156,0,88,129,62,0,0,0,97,0,0,113,44,0,0,0,0,0,0,0,0,0,0,31,0
ebcb3927bf85a7e259e3161b8c1f270a3992cb9a,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,135,93,0,83,267,0,99,0,180,0,0,0,0,0,0
f601d79330dada6a435202717043e1163b5156e8,0,230,203,0,84,0,0,206,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0
929a4f8d630d4cfda3e0ad9d38697d6f148f56e2,0,0,0,0,0,0,0,0,0,0,74,0,97,173,0,96,0,60,0,68,0,89,76,121,0,0,0,0,115,0
78fb4b23bd82c78ea3ee42504a051859e08d39bd,0,0,0,0,0,0,0,0,0,0,91,116,0,81,0,68,268,0,76,0,0,0,0,210,0,0,0,0,58,0
03d9d38507eee10bb48bba66ca446138fb2f12f3,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,21,0,0,258,121,92,295,0,129
3aa662ce62ff16f9b87de6e719f173d5a8811996,0,47,0,0,65,19,82,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,52,105,151,0,95
d6db8239de0b5f8119b4a0b47e11d40a2201ab3a,0,0,12,0,32,76,69,0,0,0,29,24,66,0,0,0,0,0,0,0,0,0,162,63,67,64,0,165,65,66
574f383f9dcbca05704ebe860b8104eff64443c3,0,24,0,0,0,26,32,23,37,38,51,41,53,0,0,14,0,0,0,0,0,108,117,35,115,24,41,67,46,66
770f3a77c10dca5254aae54f765b7cfc87f08d24,0,35,0,0,131,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,32,106,0,0,397,41,89,100,0,0
45ab6e11a0c7617eb08894c18b608fa63d1f1221,0,0,0,0,0,0,0,0,0,0,63,0,0,35,0,42,416,102,0,297,0,0,0,0,0,0,0,0,0,0
909fff3af6f0120c8dd9f2703a0a14a79dfb6bbe,0,0,0,0,0,0,37,0,0,146,0,0,0,0,0,138,211,188,0,145,0,0,0,0,0,0,0,0,0,85
3f28ab738213ac3e0e5e2c4af574f1509a2ddfa1,0,0,0,0,0,0,0,22,0,0,341,37,0,80,99,56,27,0,0,0,0,0,0,167,0,0,0,0,121,0
48d1cd181111d35c0495a15bdda1411e588caa55,0,29,64,42,0,306,0,78,0,394,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450371e7e65ffff0cb90dab70888f4109eafb285,177,246,0,137,0,166,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472f1a1cf83e01ada97e5f9b198ebca10a29a6b0,0,0,0,0,53,425,0,297,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,59,0,24,0,41,0
ed1657546b2a3fd772176bb4907054070cc9ecaa,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,218,149,0,237,0,148
8a90c45891a606bc3a5b513fc6db92740fc7e0ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,811,0,0,0,0,0,0,0,0,0,0,0,0,0
7412c9e46e981e4158a47622d6a47978b1f5036b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0
be6dfd1d72532373fc858662120c27d5115032e0,0,19,0,0,0,0,183,0,0,97,56,21,38,18,0,0,0,0,0,0,0,36,0,370,0,0,57,29,0,8
edc8abf43d43f1bbb2b209b6c8829577c9fc57f5,0,0,0,0,0,0,0,0,0,0,98,220,0,138,0,98,45,0,19,31,0,0,0,86,0,0,0,0,189,0
7a274dd41edbde78ab178aa1d62464a4fe47b432,0,275,0,0,0,0,0,0,78,0,0,0,0,107,0,0,0,136,0,0,0,0,0,0,0,327,0,0,0,0
3d4312b59420ccfd7051e96e995d6b4217906d09,76,237,0,218,127,0,0,37,91,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3546bac1b6d64c1fa6655928d8c6e081a91e658,289,99,0,202,31,0,0,61,127,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c865a2311c0638edfa4fdbcebdfd27de53d3fec,0,0,0,0,0,0,0,0,0,0,0,0,0,88,331,83,89,0,182,145,0,0,0,0,0,0,0,0,0,0
4c48127dc4693b5a09efc1da2e116115cf8240de,0,0,0,0,0,0,0,0,0,0,111,26,30,59,5,112,215,0,136,0,0,80,0,140,0,0,0,0,0,0
706ba03790f270bb319ca85752baeef886a46789,0,0,54,0,0,37,0,0,0,0,55,69,0,54,123,57,39,0,0,97,0,86,62,180,0,0,0,0,0,0
de2f62d90e75aa50048b29cfbfdd9d02a0330395,130,136,0,170,0,190,0,131,101,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168be2e84c945986723e6be7d888c93b019c39ed,0,110,0,230,131,72,0,113,141,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320987c0880c2496aad80e8f31b09b2d43ebe3f1,0,0,0,0,0,0,0,0,0,0,179,159,0,0,26,176,91,0,151,0,0,0,0,116,0,0,0,0,0,0
c4d658141f6b89bc123395f5a30c560e947a8be8,0,0,105,0,0,84,0,42,0,0,124,0,0,0,0,0,60,0,130,180,0,0,60,112,0,0,0,0,0,0
50624438d900b35d9bc2a9624ca4af8e054f46c8,0,0,0,0,0,0,0,0,0,0,76,0,71,0,0,75,0,0,0,0,49,110,179,49,122,0,0,77,86,0
a826d88078dea79c4d47157f2d8736f4bc2d1a31,0,0,0,0,0,0,0,0,0,0,101,0,0,322,0,0,0,104,0,182,0,0,0,183,0,0,0,0,0,0
2896a1af911ce00bad2b46ddd178325ae1fba70d,98,0,0,0,0,188,0,379,51,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0a4efb8e72d7608e8e6704a83e203577594e2ba,0,0,0,0,0,0,0,0,0,0,153,0,113,156,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,206
36e43fd8bb1386dff3deb73fb898efe6721125cf,0,0,0,0,0,0,0,0,0,0,129,0,0,104,0,54,119,0,121,85,0,0,67,117,0,0,0,0,94,0
a07f01be952aa6a96fd9ccc7e2ab3b5111406836,32,37,354,0,0,27,0,66,89,31,13,20,0,15,0,68,0,77,34,0,0,0,0,0,0,0,0,0,26,0
0a5eeb00a42dff55820e887ec60b18dd9c1082a4,0,0,82,0,0,55,0,26,0,0,64,28,0,64,35,61,51,0,49,140,0,32,35,122,0,0,0,0,45,0
66897b23f9bbc7259da0c4fe291476146dc8b9c8,0,0,51,0,0,0,0,0,0,0,0,0,0,109,81,116,221,0,0,227,0,0,0,84,0,0,0,0,0,0
46b47f2babb98231293fc603a95833616598e18a,130,111,63,25,27,0,0,30,115,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,158,0,0,0,50
3b0901f601213efacc840b50c3e03f0f03d5d191,0,0,72,0,0,0,0,0,0,0,128,0,0,107,0,71,81,79,105,208,0,0,0,37,0,0,0,0,0,0
4e8cc41f8945ea18aee5f12b53ac57ced2c28d8e,0,0,0,0,0,695,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c782b8bec05210f414c2fdee782b40c9d698e55,173,154,76,0,0,0,0,0,139,75,0,0,0,0,77,0,0,0,0,0,104,0,0,0,0,0,0,87,0,0
fc1fff44304081751e85385b93fb57306edc108b,55,0,0,105,0,0,119,91,192,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952285211ab978d1e84a29dfe423bc3a2c326305,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,171,0,244,0,0,0,0,99,0,0,0,0,173,0
a9e9aa1da317fa04e2be67d42ae8a4f7ab47c06e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,223,0,268,245,0,0,0,0,0,0,0,0,0,0
85124bbe673a1d1b751f17e395a0de57c6e88277,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,439,122,0,196,0,0,0,0,0,0,0,0,0,0
df98680a69609c3f4bfe4e400fbabcf80989a091,0,0,85,0,0,0,0,0,0,0,190,0,0,0,0,0,199,0,123,111,0,0,0,95,0,0,0,0,61,0
16bec047872b4bfdba84814afad082178d439b9a,0,0,0,0,0,75,0,23,0,0,213,149,0,68,0,0,194,0,0,124,0,17,0,0,0,0,0,0,0,0
f9cd43aeab72a0e8e1d4673ce46c82ad3b583e5e,0,0,0,0,21,0,0,0,0,0,0,0,129,0,0,0,0,79,0,0,0,100,151,0,173,24,0,184,0,0
973b7aae9811e430f08238d4b43179fbee4bd97e,0,0,540,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,46,0,0,0,0,54,0,0,0,0,0,0
673cdb1bfaa9343a370081f6a66265708113ffaf,0,0,0,0,0,0,0,0,0,0,172,0,26,102,0,89,71,0,135,110,0,0,0,112,0,0,0,0,42,0
b2b99efa77b8c7cd0dd0db6fce3ee32a79427671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,92,0,0,220,0,0,0,0,147,0,0,0,0,0,0
f5758e5e63d3ae71337cf40173c22596629f95c1,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e098f5a8781b1eddb7f4053dcd65da8176121e4f,112,86,0,0,65,142,60,0,0,91,0,0,0,28,0,0,0,0,0,0,0,52,0,0,59,0,0,0,92,68
0a3ebc93a913340bb7d06797e2b0ca588d1a9ee7,0,93,0,0,136,0,46,86,161,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,25,29,0,64
77c2bc841f0515c1ac5cd782e199f77dd3d7e440,130,120,0,0,266,0,75,0,190,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b26fb15eb353b064e7ba4c31807707a4752d0d7b,0,0,0,0,0,0,0,0,0,0,0,112,15,0,159,196,78,95,121,41,32,0,0,0,0,0,0,0,0,0
aebd8966b54fd5c11d8f0543f8b8fd0f41490ca7,0,0,0,0,0,0,0,0,0,35,35,0,0,125,72,83,0,73,0,0,0,22,74,0,73,83,0,75,49,48
aebbe694a73213eb9bf4b1800c512afad7171eb0,0,114,0,28,114,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,117,169,38,106
0e5f2a4e462375700624d303f11831c07c208f0b,113,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,57,144,187,0,119
d90d90a66fad8a831d088e50e7e94213eb83b5c9,0,0,0,58,0,155,97,114,191,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
2ca38656771204f7a3b3bc6e41133f7a99f05d25,0,0,0,0,42,0,0,0,0,0,54,0,57,109,0,0,28,143,0,0,0,117,0,104,0,0,0,0,187,0
e3304e73ccab85eddd9d8a8f6974a7cecfad4557,217,83,0,117,73,79,132,52,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f48d8da1009c73e2cbc0a1ad4177d7e363122a95,0,0,0,30,55,0,0,0,0,0,56,0,0,62,0,0,0,0,0,0,0,0,242,63,0,46,0,138,148,0
fc38cdd356246a3aa732dbb4bf62dd91e50177ea,0,0,0,0,0,0,0,0,0,0,68,41,0,55,382,101,122,0,0,71,0,0,0,0,0,0,0,0,0,0
826ea68b520234ed2b0359dcc99a3cf466956cc5,0,0,0,0,0,0,0,0,0,0,44,87,79,52,0,33,0,81,0,0,0,249,52,0,71,0,0,0,86,0
3d0f2af674e25af5b01c8a03c181b10d16b7095c,183,0,0,0,0,0,0,37,0,37,0,0,0,117,0,0,0,158,57,0,38,0,0,0,0,61,0,0,109,33
3ea9013dcb8fb119a566f7c24a992c8e5bc48564,0,0,74,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0
2908fbddb980e63ae56c0aec84ffd53e1d075af6,0,0,0,0,0,0,0,0,0,0,0,29,92,0,0,0,0,37,0,0,11,310,122,0,0,0,0,224,0,0
162ca13d6b31ddf86050f9026443a86f7630d770,0,0,0,0,95,0,0,0,77,68,0,0,0,0,0,0,0,108,0,0,0,130,0,0,123,0,0,0,128,93
e9543616a0e7557ea94a340a518d903a85adfa19,33,94,0,31,0,36,0,34,0,62,0,0,0,27,0,0,0,97,0,50,99,0,0,0,0,76,0,0,0,182
c5724336d4304fd4e979be61dcd4cb2ab41a722f,0,44,0,0,104,73,0,99,180,186,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
5fc8e5fbefcd9b4e8733ffa5cda39992216e7e5e,0,0,74,0,0,252,0,0,0,0,0,0,0,42,0,45,65,36,0,106,0,0,102,91,0,0,0,0,0,0
5f8ce1ebdf63c7156b407a50dace8c45562c5b28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,216,0,71,417,0,0,0,0,0,0,0,0,0,0
c5e7c9c23bbe4bbfca5fd17915fbac9a818ce212,0,0,0,0,0,0,0,0,0,24,0,0,0,208,0,92,142,0,48,181,0,0,0,107,0,0,0,0,0,0
